recipe_id,n_interactions,n_rated,mean_rating,median_rating,share_rated,bayes_mean,name,positives,wilson_lb,logw_mean,wilson_norm,logw_norm,score_combo_50_50,score_combo_70_30
3929,63,63,4.4603174603174605,5.0,1.0,4.475110192557686,oven fried chicken ii,53,0.7318819237681831,18.54993883212806,0.6538936448890093,0.3651702667066723,0.5095319557978408,0.5672766314343081
3954,79,74,4.675675675675675,5.0,0.9367088607594937,4.674778393593957,oatmeal chocolate chip cookies  no eggs,70,0.8690943547687496,20.187174152480583,0.8433063900581169,0.4286628399755834,0.6359846150168502,0.7189133250333568
3983,23,22,4.863636363636363,5.0,0.9565217391304348,4.826203447923062,candied acorn squash,22,0.8513404742740388,15.2499036865645,0.8187983245906844,0.23719371949624363,0.527996022043464,0.6443169430623521
3988,25,24,4.833333333333333,5.0,0.96,4.8037066584111265,baked salmon  with lime  jalapeno chive and sour cream sauce,23,0.7975777375115778,15.557899820196301,0.7445823990821583,0.24913792008736446,0.4968601595847614,0.5959490553837201
4007,39,38,4.7631578947368425,5.0,0.9743589743589743,4.751337048695876,chocolate chip or m   m oatmeal cookies,36,0.8271423311893115,17.450122577617527,0.7853943780513644,0.3225189976717398,0.553956687861552,0.6465317639374769
4018,23,22,4.545454545454546,5.0,0.9565217391304348,4.566944188663802,barley beef vegetable soup,21,0.7820151050048196,14.25224643604159,0.7230992074816036,0.19850421329719142,0.46080171038939755,0.5657207092262799
4042,30,27,4.777777777777778,5.0,0.9,4.759609159185083,spaghetti squash  tomato  mushroom   cheese casserole,26,0.8171614606584349,15.920532659725973,0.7716164420972744,0.263200951740379,0.5174086969188267,0.6190917949902057
4049,34,32,4.78125,5.0,0.9411764705882353,4.765067380916829,sweet potato pie vi,30,0.7985253275199642,16.71767677826161,0.7458904848253701,0.2941144867239192,0.5200024857746447,0.6103576853949347
4050,82,76,4.7368421052631575,5.0,0.926829268292683,4.732191272764477,canadian living s best chocolate chip cookies,73,0.8902503272853766,20.57592041930692,0.872510820020297,0.44373855971034476,0.6581246898653209,0.7438791419273112
4065,61,60,4.883333333333334,5.0,0.9836065573770492,4.866269124521887,oatmeal chocolate chip cookies ii,59,0.911446617732205,20.074767370046338,0.9017709062359469,0.42430366461397917,0.6630372854249631,0.7585307337493565
4075,100,98,4.887755102040816,5.0,0.98,4.876771777610899,chocolate mint candy  fudge,97,0.9444438369076963,22.45982049198437,0.9473213991570345,0.5167968805936403,0.7320591398753373,0.8181640435880162
4143,60,56,4.660714285714286,5.0,0.9333333333333333,4.660778575310207,mandarin pork chops,54,0.8788099414778993,18.843506801871744,0.8567181191273361,0.37655493792445605,0.6166365285258961,0.712669164766472
4178,154,151,4.735099337748345,5.0,0.9805194805194806,4.732740340345658,cornbread with corn casserole,140,0.8742700948769565,23.788573327186015,0.8504511591947651,0.5683263923849865,0.7093887757898758,0.7658137291518314
4205,60,60,4.483333333333333,5.0,1.0,4.497038355291117,alfredo fettuccine,54,0.7985030550748896,18.430417824377013,0.7458597391784018,0.3605351991342396,0.5531974691563206,0.630262377165153
4218,50,49,4.918367346938775,5.0,0.98,4.894583205443012,honey oat bread  bread machine,49,0.9272997032640948,19.240766210371085,0.923655049152878,0.39196080034836084,0.6578079247506194,0.7641467745115229
4271,78,75,4.613333333333333,5.0,0.9615384615384616,4.616343663674033,vanilla pudding,70,0.8532474983062438,19.97911647652094,0.8214308459621767,0.4205942886373538,0.6210125672997653,0.7011798787647298
4292,50,49,4.775510204081633,5.0,0.98,4.764953575813382,bulk taco seasoning mix,47,0.8628671652316888,18.68190578102421,0.8347101640726,0.37028799234311854,0.6024990782078593,0.6953835125537555
4330,24,24,4.666666666666667,5.0,1.0,4.665775623928368,sweet potato casserole ii,23,0.7975777375115778,15.021420516051604,0.7445823990821583,0.22833306014925403,0.48645772961570616,0.589707597402287
4332,84,81,4.703703703703703,5.0,0.9642857142857143,4.7012499196967745,hot fudge pudding cake ii,75,0.8476694394931942,20.727901644539262,0.8137307022886775,0.44963244616552184,0.6316815742270997,0.7045012254517308
4344,51,47,4.74468085106383,5.0,0.9215686274509803,4.7366825594985125,artichoke spinach dip from olive garden,45,0.8575121280614056,18.36761330707361,0.8273178871228404,0.35809961741490176,0.5927087522688711,0.6865524062104588
